bnf_code,drug_name,chemical_substance,year,items
0403040,Serzone_Tab 200mg,Other,2003,139.0
0403040,Serzone_Tab 100mg,Other,2005,80.0
0403040,Serzone_Tab 200mg,Other,2005,72.0
0403040,Serzone_Tab 100mg,Other,2004,385.0
0403030,Dutonin_Tab 100mg,Other,1998,52700.0
0403030,Dutonin_Tt/P (50mg/100mg/200mg) Tab,Other,1998,5000.0
0403030,Dutonin_Tab 200mg,Other,1998,46600.0
0403040,Edronax_Tab 4mg,Other,2018,26000.0
0403040,Edronax_Tab 4mg,Other,2000,78408.0
0403040,Edronax_Tab 4mg,Other,1999,73900.0
0403040,Edronax_Tab 4mg,Other,2006,54505.0
0403040,Edronax_Tab 4mg,Other,2005,54067.0
0403040,Edronax_Tab 4mg,Other,2008,53651.0
0403040,Edronax_Tab 4mg,Other,2007,53361.0
0403040,Edronax_Tab 4mg,Other,2003,57493.0
0403040,Edronax_Tab 4mg,Other,2013,37254.0
0403040,Edronax_Tab 4mg,Other,2014,34319.0
0403040,Edronax_Tab 4mg,Other,2002,60255.0
0403040,Edronax_Tab 4mg,Other,2015,32027.0
0403040,Edronax_Tab 4mg,Other,2017,28520.0
0403040,Edronax_Tab 4mg,Other,1998,54800.0
0403040,Edronax_Tab 4mg,Other,2010,50755.0
0403040,Edronax_Tab 4mg,Other,2004,55564.0
0403040,Edronax_Tab 4mg,Other,2009,53515.0
0403040,Edronax_Tab 4mg,Other,2012,40839.0
0403040,Edronax_Tab 4mg,Other,2001,71240.0
0403040,Edronax_Tab 4mg,Other,2016,30819.0
0403040,Edronax_Tab 4mg,Other,2011,45112.0
0403040,Venlafaxine_Liq Spec 150mg/5ml,venlafaxine,2018,1.0
0403040,Venlafaxine_Tab 37.5mg,venlafaxine,2018,498264.0
0403040,Venlafaxine_Oral Soln 75mg/5ml,venlafaxine,2018,1005.0
0403040,Venlafaxine_Oral Susp 75mg/5ml,venlafaxine,2018,133.0
0403040,Venlafaxine_Cap 225mg M/R,venlafaxine,2018,44633.0
0403040,Venlafaxine_Cap 150mg M/R,venlafaxine,2018,413111.0
0403040,Venlafaxine_Oral Soln 37.5mg/5ml,venlafaxine,2018,248.0
0403040,Venlafaxine_Tab 75mg,venlafaxine,2018,684980.0
0403040,Venlafaxine_Oral Susp 37.5mg/5ml,venlafaxine,2018,55.0
0403040,Venlafaxine_Cap 75mg M/R,venlafaxine,2018,379609.0
0403040,Efexor XL_Cap 75mg,venlafaxine,2018,14081.0
0403040,Efexor XL_Cap 225mg,venlafaxine,2018,2998.0
0403040,Efexor_Tab 50mg,venlafaxine,2018,3.0
0403040,Efexor XL_Cap 150mg,venlafaxine,2018,15848.0
0403040,Rodomel XL_Cap 75mg,venlafaxine,2018,1546.0
0403040,Rodomel XL_Cap 150mg,venlafaxine,2018,1387.0
0403040,Vensir XL_Cap 75mg,venlafaxine,2018,329461.0
0403040,Vensir XL_Cap 150mg,venlafaxine,2018,413001.0
0403040,Vensir XL_Cap 225mg,venlafaxine,2018,105416.0
0403040,ViePax_Tab 37.5mg,venlafaxine,2018,44.0
0403040,ViePax XL_Tab 150mg,venlafaxine,2018,3512.0
0403040,ViePax XL_Tab 75mg,venlafaxine,2018,3390.0
0403040,ViePax_Tab 75mg,venlafaxine,2018,271.0
0403040,Venaxx XL_Cap 150mg,venlafaxine,2018,14244.0
0403040,Venaxx XL_Cap 75mg,venlafaxine,2018,11421.0
0403040,Politid XL_Cap 75mg,venlafaxine,2018,38.0
0403040,Politid XL_Cap 150mg,venlafaxine,2018,42.0
0403040,Venlalic XL_Tab 37.5mg,venlafaxine,2018,106362.0
0403040,Venlalic XL_Tab 150mg,venlafaxine,2018,467964.6
0403040,Venlalic XL_Tab 75mg,venlafaxine,2018,384125.4
0403040,Venlalic XL_Tab 225mg,venlafaxine,2018,302939.0
0403040,Venlablue XL_Cap 37.5mg,venlafaxine,2018,50979.5
0403040,Venlablue XL_Cap 75mg,venlafaxine,2018,19908.0
0403040,Venlablue XL_Cap 150mg,venlafaxine,2018,23760.0
0403040,Tonpular XL_Cap 75mg,venlafaxine,2018,55.0
0403040,Tonpular XL_Cap 150mg,venlafaxine,2018,72.0
0403040,Alventa XL_Cap 75mg,venlafaxine,2018,350.0
0403040,Alventa XL_Cap 150mg,venlafaxine,2018,184.0
0403040,Depefex XL_Cap 150mg,venlafaxine,2018,5646.0
0403040,Depefex XL_Cap 75mg,venlafaxine,2018,6000.0
0403040,Venlaneo XL_Cap 150mg,venlafaxine,2018,1.0
0403040,Venlaneo XL_Cap 75mg,venlafaxine,2018,42.0
0403040,Sunveniz XL_Tab 150mg,venlafaxine,2018,1531.4
0403040,Sunveniz XL_Tab 75mg,venlafaxine,2018,1210.6
0403040,Venladex XL_Tab 225mg,venlafaxine,2018,58.0
0403040,Venladex XL_Tab 150mg,venlafaxine,2018,446.0
0403040,Venladex XL_Tab 75mg,venlafaxine,2018,420.0
0403040,Amphero XL_Cap 150mg,venlafaxine,2018,10.0
0403040,Vencarm XL_Cap 37.5mg,venlafaxine,2018,35151.5
0403040,Vencarm XL_Cap 150mg,venlafaxine,2018,12831.0
0403040,Vencarm XL_Cap 75mg,venlafaxine,2018,11079.0
0403040,Vencarm XL_Cap 225mg,venlafaxine,2018,31450.0
0403040,Venlasov XL_Cap 75mg,venlafaxine,2018,88.0
0403040,Venlasov XL_Cap 150mg,venlafaxine,2018,120.0
0403040,Venzip XL_Cap 150mg,venlafaxine,2018,21.0
0403040,Venzip XL_Cap 75mg,venlafaxine,2018,20.0
0403040,Venlafaxine_Tab 37.5mg,venlafaxine,2017,490437.0
0403040,Venlafaxine_Oral Susp 37.5mg/5ml,venlafaxine,2015,275.0
0403040,Venlafaxine_Oral Susp 37.5mg/5ml,venlafaxine,2017,60.0
0403040,Venlafaxine_Cap 75mg M/R,venlafaxine,2015,180332.0
0403040,Venlafaxine_Liq Spec 37.5mg/5ml,venlafaxine,2010,1307.0
0403040,Venlafaxine_Liq Spec 37.5mg/5ml,venlafaxine,2009,1960.0
0403040,Venlafaxine_Oral Soln 75mg/5ml,venlafaxine,2017,849.0
0403040,Venlafaxine_Tab 75mg,venlafaxine,2017,747774.0
0403040,Venlafaxine_Liq Spec 150mg/5ml,venlafaxine,2012,1.0
0403040,Venlafaxine_Oral Soln 75mg/5ml,venlafaxine,2014,491.0
0403040,Venlafaxine_Tab 37.5mg,venlafaxine,2008,27428.0
0403040,Venlafaxine_Oral Susp 75mg/5ml,venlafaxine,2017,187.0
0403040,Venlafaxine_Cap 75mg M/R,venlafaxine,2017,213157.0
0403040,Venlafaxine_Cap 75mg M/R,venlafaxine,2012,294563.0
0403040,Venlafaxine_Oral Soln 37.5mg/5ml,venlafaxine,2014,339.0
0403040,Venlafaxine_Oral Soln 75mg/5ml,venlafaxine,2015,580.0
0403040,Venlafaxine_Liq Spec 75mg/5ml,venlafaxine,2013,311.0
0403040,Venlafaxine_Cap 150mg M/R,venlafaxine,2014,192647.0
0403040,Venlafaxine_Tab 37.5mg,venlafaxine,2014,429804.0
0403040,Venlafaxine_Oral Susp 75mg/5ml,venlafaxine,2016,152.0
0403040,Venlafaxine_Cap 150mg M/R,venlafaxine,2010,619272.0
0403040,Venlafaxine_Liq Spec 37.5mg/5ml,venlafaxine,2011,739.0
0403040,Venlafaxine_Liq Spec 150mg/5ml,venlafaxine,2010,1.0
0403040,Venlafaxine_Tab 37.5mg,venlafaxine,2011,344039.0
0403040,Venlafaxine_Oral Susp 75mg/5ml,venlafaxine,2013,3.0
0403040,Venlafaxine_Tab 75mg,venlafaxine,2012,402749.0
0403040,Venlafaxine_Liq Spec 75mg/5ml,venlafaxine,2011,532.0
0403040,Venlafaxine_Tab 37.5mg,venlafaxine,2013,398843.0
0403040,Venlafaxine_Cap 225mg M/R,venlafaxine,2017,3284.0
0403040,Venlafaxine_Tab 75mg,venlafaxine,2008,18131.0
0403040,Venlafaxine_Cap 75mg M/R,venlafaxine,2009,1028480.0
0403040,Venlafaxine_Liq Spec 37.5mg/5ml,venlafaxine,2012,709.0
0403040,Venlafaxine_Cap 150mg M/R,venlafaxine,2012,250365.0
0403040,Venlafaxine_Cap 75mg M/R,venlafaxine,2016,156233.0
0403040,Venlafaxine_Oral Susp 37.5mg/5ml,venlafaxine,2013,262.0
0403040,Venlafaxine_Oral Susp 75mg/5ml,venlafaxine,2014,43.0
0403040,Venlafaxine_Tab 37.5mg,venlafaxine,2016,477725.0
0403040,Venlafaxine_Oral Soln 37.5mg/5ml,venlafaxine,2016,312.0
0403040,Venlafaxine_Oral Soln 75mg/5ml,venlafaxine,2013,62.0
0403040,Venlafaxine_Tab 75mg,venlafaxine,2015,653110.0
0403040,Venlafaxine_Tab 37.5mg,venlafaxine,2012,368901.0
0403040,Venlafaxine_Tab 37.5mg,venlafaxine,2010,324402.0
0403040,Venlafaxine_Cap 150mg M/R,venlafaxine,2013,221142.0
0403040,Venlafaxine_Cap 150mg M/R,venlafaxine,2017,218444.0
0403040,Venlafaxine_Tab 75mg,venlafaxine,2009,209820.0
0403040,Venlafaxine_Liq Spec 150mg/5ml,venlafaxine,2016,2.0
0403040,Venlafaxine_Cap 150mg M/R,venlafaxine,2016,156904.0
0403040,Venlafaxine_Cap 75mg M/R,venlafaxine,2010,752897.0
0403040,Venlafaxine_Tab 75mg,venlafaxine,2014,577040.0
0403040,Venlafaxine_Tab 37.5mg,venlafaxine,2015,440653.0
0403040,Venlafaxine_Liq Spec 75mg/5ml,venlafaxine,2012,452.0
0403040,Venlafaxine_Tab 75mg,venlafaxine,2010,238542.0
0403040,Venlafaxine_Cap 75mg M/R,venlafaxine,2011,457869.0
0403040,Venlafaxine_Liq Spec 37.5mg/5ml,venlafaxine,2013,168.0
0403040,Venlafaxine_Tab 37.5mg,venlafaxine,2009,313987.0
0403040,Venlafaxine_Oral Susp 75mg/5ml,venlafaxine,2015,153.0
0403040,Venlafaxine_Oral Soln 37.5mg/5ml,venlafaxine,2013,212.0
0403040,Venlafaxine_Pdr Sach 150mg,venlafaxine,2010,11.0
0403040,Venlafaxine_Liq Spec 37.5mg/5ml,venlafaxine,2006,209.0
0403040,Venlafaxine_Cap 150mg M/R,venlafaxine,2011,380396.0
0403040,Venlafaxine_Pdr Sach 150mg,venlafaxine,2011,10.0
0403040,Venlafaxine_Liq Spec 75mg/5ml,venlafaxine,2010,875.0
0403040,Venlafaxine_Oral Soln 37.5mg/5ml,venlafaxine,2017,233.0
0403040,Venlafaxine_Cap 75mg M/R,venlafaxine,2014,205783.0
0403040,Venlafaxine_Pdr Sach 150mg,venlafaxine,2012,7.0
0403040,Venlafaxine_Cap 150mg M/R,venlafaxine,2015,177983.0
0403040,Venlafaxine_Liq Spec 37.5mg/5ml,venlafaxine,2008,1151.0
0403040,Venlafaxine_Cap 150mg M/R,venlafaxine,2009,831997.0
0403040,Venlafaxine_Tab 75mg,venlafaxine,2013,504083.0
0403040,Venlafaxine_Oral Soln 37.5mg/5ml,venlafaxine,2015,261.0
0403040,Venlafaxine_Cap 75mg M/R,venlafaxine,2013,238321.0
0403040,Venlafaxine_Liq Spec 75mg/5ml,venlafaxine,2009,364.0
0403040,Venlafaxine_Tab 75mg,venlafaxine,2016,721489.0
0403040,Venlafaxine_Oral Soln 75mg/5ml,venlafaxine,2016,661.0
0403040,Venlafaxine_Oral Susp 37.5mg/5ml,venlafaxine,2014,289.0
0403040,Venlafaxine_Oral Susp 37.5mg/5ml,venlafaxine,2016,154.0
0403040,Venlafaxine_Liq Spec 37.5mg/5ml,venlafaxine,2007,635.0
0403040,Venlafaxine_Tab 75mg,venlafaxine,2011,302539.0
0403040,Efexor_Tab 75mg,venlafaxine,2011,275.0
0403040,Efexor_Tab 37.5mg,venlafaxine,2014,12.0
0403040,Efexor_Tab 50mg,venlafaxine,2005,1282.0
0403040,Efexor_Tab 37.5mg,venlafaxine,2011,76.0
0403040,Efexor_Tab 50mg,venlafaxine,2010,2.0
0403040,Efexor_Tab 75mg,venlafaxine,2015,7.0
0403040,Efexor XL_Cap 150mg,venlafaxine,1999,83600.0
0403040,Efexor_Tab 37.5mg,venlafaxine,2000,290785.0
0403040,Efexor XL_Cap 75mg,venlafaxine,2005,1225666.0
0403040,Efexor_Tab 37.5mg,venlafaxine,2017,11.0
0403040,Efexor XL_Cap 150mg,venlafaxine,2010,22018.0
0403040,Efexor_Tab 37.5mg,venlafaxine,2003,434818.0
0403040,Efexor XL_Cap 150mg,venlafaxine,2000,158797.0
0403040,Efexor XL_Cap 150mg,venlafaxine,2006,704998.0
0403040,Efexor_Tab 75mg,venlafaxine,2017,2.0
0403040,Efexor XL_Cap 150mg,venlafaxine,2005,793937.0
0403040,Efexor_Tab 50mg,venlafaxine,2001,11896.0
0403040,Efexor_Tab 37.5mg,venlafaxine,2015,12.0
0403040,Efexor XL_Cap 75mg,venlafaxine,2002,953763.0
0403040,Efexor_Tab 37.5mg,venlafaxine,2001,334194.0
0403040,Efexor XL_Cap 75mg,venlafaxine,2006,1024740.0
0403040,Efexor XL_Cap 75mg,venlafaxine,2008,1055534.0
0403040,Efexor_Tab 75mg,venlafaxine,2016,8.0
0403040,Efexor_Tab 75mg,venlafaxine,2007,192483.0
0403040,Efexor_Tab 75mg,venlafaxine,2013,32.0
0403040,Efexor XL_Cap 150mg,venlafaxine,2001,268729.0
0403040,Efexor XL_Cap 75mg,venlafaxine,2010,27647.0
0403040,Efexor_Tab 50mg,venlafaxine,2004,14350.0
0403040,Efexor_Tab 75mg,venlafaxine,2002,286707.0
0403040,Efexor XL_Cap 150mg,venlafaxine,2003,641624.0
0403040,Efexor XL_Cap 150mg,venlafaxine,2016,14480.0
0403040,Efexor XL_Cap 150mg,venlafaxine,2002,442762.0
0403040,Efexor_Tab 50mg,venlafaxine,2014,1.0
0403040,Efexor_Tab 75mg,venlafaxine,2010,783.0
0403040,Efexor XL_Cap 225mg,venlafaxine,2016,9908.0
0403040,Efexor XL_Cap 150mg,venlafaxine,2008,811673.0
0403040,Efexor XL_Cap 150mg,venlafaxine,2015,14816.0
0403040,Efexor XL_Cap 75mg,venlafaxine,2001,630418.0
0403040,Efexor_Tab 75mg,venlafaxine,1999,192000.0
0403040,Efexor XL_Cap 75mg,venlafaxine,2015,15194.0
0403040,Efexor XL_Cap 75mg,venlafaxine,2000,412754.0
0403040,Efexor_Tab 37.5mg,venlafaxine,2016,2.0
0403040,Efexor XL_Cap 225mg,venlafaxine,2015,46.0
0403040,Efexor XL_Cap 75mg,venlafaxine,2004,1462454.0
0403040,Efexor XL_Cap 150mg,venlafaxine,2014,15323.0
0403040,Efexor XL_Cap 150mg,venlafaxine,2017,13976.0
0403040,Efexor_Tab 75mg,venlafaxine,2000,219798.0
0403040,Efexor_Tab 75mg,venlafaxine,2001,258410.0
0403040,Efexor_Tab 37.5mg,venlafaxine,2009,5031.0
0403040,Efexor XL_Cap 75mg,venlafaxine,2013,17211.0
0403040,Efexor_Tab 75mg,venlafaxine,2004,301114.0
0403040,Efexor_Tab 75mg,venlafaxine,2008,185543.0
0403040,Efexor_Tab 50mg,venlafaxine,2002,13769.0
0403040,Efexor_Tab 75mg,venlafaxine,2003,300071.0
0403040,Efexor_Tab 75mg,venlafaxine,2006,191105.0
0403040,Efexor_Tab 37.5mg,venlafaxine,2007,317406.0
0403040,Efexor XL_Cap 150mg,venlafaxine,2012,16310.0
0403040,Efexor_Tab 50mg,venlafaxine,2003,15337.0
0403040,Efexor XL_Cap 75mg,venlafaxine,2012,18844.0
0403040,Efexor_Tab 37.5mg,venlafaxine,2005,403249.0
0403040,Efexor_Tab 37.5mg,venlafaxine,2002,386200.0
0403040,Efexor_Tab 50mg,venlafaxine,1999,10500.0
0403040,Efexor XL_Cap 75mg,venlafaxine,2007,1024570.0
0403040,Efexor XL_Cap 150mg,venlafaxine,2007,739540.0
0403040,Efexor XL_Cap 75mg,venlafaxine,1999,269300.0
0403040,Efexor_Tab 75mg,venlafaxine,2005,251801.0
0403040,Efexor_Tab 50mg,venlafaxine,2013,1.0
0403040,Efexor XL_Cap 75mg,venlafaxine,2009,29442.0
0403040,Efexor_Tab 37.5mg,venlafaxine,2004,473361.0
0403040,Efexor_Tab 50mg,venlafaxine,2011,1.0
0403040,Efexor_Tab 37.5mg,venlafaxine,1999,269200.0
0403040,Efexor XL_Cap 150mg,venlafaxine,2004,823570.0
0403040,Efexor_Tab 75mg,venlafaxine,2012,72.0
0403040,Efexor_Tab 37.5mg,venlafaxine,2010,466.0
0403040,Efexor XL_Cap 75mg,venlafaxine,2016,14246.0
0403040,Efexor XL_Cap 225mg,venlafaxine,2017,5666.0
0403040,Efexor XL_Cap 75mg,venlafaxine,2003,1241767.0
0403040,Efexor_Tab 37.5mg,venlafaxine,2013,8.0
0403040,Efexor XL_Cap 75mg,venlafaxine,2014,16160.0
0403040,Efexor_Tab 37.5mg,venlafaxine,2012,13.0
0403040,Efexor XL_Cap 75mg,venlafaxine,2011,21866.0
0403040,Efexor XL_Cap 150mg,venlafaxine,2013,15500.0
0403040,Efexor_Tab 75mg,venlafaxine,2014,13.0
0403040,Efexor_Tab 37.5mg,venlafaxine,2008,290547.0
0403040,Efexor XL_Cap 150mg,venlafaxine,2009,22411.0
0403040,Efexor XL_Cap 75mg,venlafaxine,2017,13930.0
0403040,Efexor_Tab 50mg,venlafaxine,2000,10599.0
0403040,Efexor_Tab 37.5mg,venlafaxine,2006,336099.0
0403040,Efexor_Tab 75mg,venlafaxine,2009,4229.0
0403040,Efexor XL_Cap 150mg,venlafaxine,2011,18586.0
0403040,Rodomel XL_Cap 75mg,venlafaxine,2011,1332.0
0403040,Rodomel XL_Cap 150mg,venlafaxine,2012,1929.0
0403040,Rodomel XL_Cap 150mg,venlafaxine,2017,1423.0
0403040,Rodomel XL_Cap 75mg,venlafaxine,2015,1205.0
0403040,Rodomel XL_Cap 150mg,venlafaxine,2010,1360.0
0403040,Rodomel XL_Cap 150mg,venlafaxine,2015,1311.0
0403040,Rodomel XL_Cap 75mg,venlafaxine,2009,366.0
0403040,Rodomel XL_Cap 75mg,venlafaxine,2016,1304.0
0403040,Rodomel XL_Cap 150mg,venlafaxine,2011,1426.0
0403040,Rodomel XL_Cap 75mg,venlafaxine,2012,2030.0
0403040,Rodomel XL_Cap 75mg,venlafaxine,2017,1675.0
0403040,Rodomel XL_Cap 150mg,venlafaxine,2016,1161.0
0403040,Rodomel XL_Cap 150mg,venlafaxine,2014,1680.0
0403040,Rodomel XL_Cap 75mg,venlafaxine,2010,1293.0
0403040,Rodomel XL_Cap 75mg,venlafaxine,2013,2371.0
0403040,Rodomel XL_Cap 150mg,venlafaxine,2013,2330.0
0403040,Rodomel XL_Cap 75mg,venlafaxine,2014,1657.0
0403040,Rodomel XL_Cap 150mg,venlafaxine,2009,326.0
0403040,Trixat XL_Cap 150mg,venlafaxine,2015,7.0
0403040,Trixat XL_Cap 150mg,venlafaxine,2016,1.0
0403040,Trixat XL_Cap 75mg,venlafaxine,2014,1.0
0403040,Trixat XL_Cap 150mg,venlafaxine,2014,7.0
0403040,Winfex XL_Cap 150mg,venlafaxine,2011,32.0
0403040,Winfex XL_Cap 75mg,venlafaxine,2017,1.0
0403040,Winfex XL_Cap 75mg,venlafaxine,2012,17.0
0403040,Winfex XL_Cap 150mg,venlafaxine,2013,2.0
0403040,Winfex XL_Cap 150mg,venlafaxine,2010,17.0
0403040,Winfex XL_Cap 150mg,venlafaxine,2012,18.0
0403040,Winfex XL_Cap 75mg,venlafaxine,2013,1.0
0403040,Winfex XL_Cap 75mg,venlafaxine,2011,9.0
0403040,Winfex XL_Cap 75mg,venlafaxine,2010,25.0
0403040,Tardcaps XL_Cap 75mg,venlafaxine,2011,10.0
0403040,Tardcaps XL_Cap 150mg,venlafaxine,2010,446.0
0403040,Tardcaps XL_Cap 75mg,venlafaxine,2009,314.0
0403040,Tardcaps XL_Cap 75mg,venlafaxine,2013,3.0
0403040,Tardcaps XL_Cap 150mg,venlafaxine,2015,6.0
0403040,Tardcaps XL_Cap 75mg,venlafaxine,2010,467.0
0403040,Tardcaps XL_Cap 150mg,venlafaxine,2012,14.0
0403040,Tardcaps XL_Cap 75mg,venlafaxine,2014,1.0
0403040,Tardcaps XL_Cap 150mg,venlafaxine,2013,2.0
0403040,Tardcaps XL_Cap 150mg,venlafaxine,2009,234.0
0403040,Tardcaps XL_Cap 150mg,venlafaxine,2011,13.0
0403040,Tardcaps XL_Cap 75mg,venlafaxine,2012,8.0
0403040,Tardcaps XL_Cap 150mg,venlafaxine,2014,1.0
0403040,Vensir XL_Cap 75mg,venlafaxine,2015,86325.0
0403040,Vensir XL_Cap 75mg,venlafaxine,2014,5740.0
0403040,Vensir XL_Cap 150mg,venlafaxine,2010,20.0
0403040,Vensir XL_Cap 75mg,venlafaxine,2013,54.0
0403040,Vensir XL_Cap 150mg,venlafaxine,2014,6259.0
0403040,Vensir XL_Cap 75mg,venlafaxine,2016,240285.0
0403040,Vensir XL_Cap 150mg,venlafaxine,2017,418874.0
0403040,Vensir XL_Cap 150mg,venlafaxine,2013,36.0
0403040,Vensir XL_Cap 75mg,venlafaxine,2012,21.0
0403040,Vensir XL_Cap 75mg,venlafaxine,2017,338648.0
0403040,Vensir XL_Cap 75mg,venlafaxine,2010,24.0
0403040,Vensir XL_Cap 150mg,venlafaxine,2012,24.0
0403040,Vensir XL_Cap 225mg,venlafaxine,2017,90641.0
0403040,Vensir XL_Cap 75mg,venlafaxine,2011,23.0
0403040,Vensir XL_Cap 150mg,venlafaxine,2016,284246.0
0403040,Vensir XL_Cap 150mg,venlafaxine,2015,98624.0
0403040,Vensir XL_Cap 150mg,venlafaxine,2011,31.0
0403040,Vensir XL_Cap 225mg,venlafaxine,2016,4674.0
0403040,Vexarin XL_Cap 75mg,venlafaxine,2011,78.0
0403040,Vexarin XL_Cap 75mg,venlafaxine,2017,1.0
0403040,Vexarin XL_Cap 150mg,venlafaxine,2011,60.0
0403040,Vexarin XL_Cap 75mg,venlafaxine,2014,16.0
0403040,Vexarin XL_Cap 75mg,venlafaxine,2016,21.0
0403040,Vexarin XL_Cap 150mg,venlafaxine,2013,17.0
0403040,Vexarin XL_Cap 150mg,venlafaxine,2012,59.0
0403040,Vexarin XL_Cap 150mg,venlafaxine,2009,63.0
0403040,Vexarin XL_Cap 150mg,venlafaxine,2015,20.0
0403040,Vexarin XL_Cap 75mg,venlafaxine,2012,48.0
0403040,Vexarin XL_Cap 75mg,venlafaxine,2013,18.0
0403040,Vexarin XL_Cap 150mg,venlafaxine,2014,20.0
0403040,Vexarin XL_Cap 150mg,venlafaxine,2016,24.0
0403040,Vexarin XL_Cap 75mg,venlafaxine,2015,21.0
0403040,Vexarin XL_Cap 75mg,venlafaxine,2010,51.0
0403040,Vexarin XL_Cap 150mg,venlafaxine,2010,62.0
0403040,ViePax_Tab 75mg,venlafaxine,2017,380.0
0403040,ViePax_Tab 37.5mg,venlafaxine,2016,195.0
0403040,ViePax XL_Tab 75mg,venlafaxine,2014,41284.0
0403040,ViePax_Tab 75mg,venlafaxine,2013,433.0
0403040,ViePax XL_Tab 150mg,venlafaxine,2017,22979.0
0403040,ViePax_Tab 75mg,venlafaxine,2010,2836.0
0403040,ViePax_Tab 75mg,venlafaxine,2014,214.0
0403040,ViePax_Tab 37.5mg,venlafaxine,2014,304.0
0403040,ViePax_Tab 75mg,venlafaxine,2009,842.0
0403040,ViePax_Tab 75mg,venlafaxine,2016,280.0
0403040,ViePax XL_Tab 150mg,venlafaxine,2015,33178.0
0403040,ViePax_Tab 37.5mg,venlafaxine,2010,846.0
0403040,ViePax_Tab 37.5mg,venlafaxine,2013,335.0
0403040,ViePax XL_Tab 150mg,venlafaxine,2012,85760.0
0403040,ViePax XL_Tab 75mg,venlafaxine,2009,10966.0
0403040,ViePax XL_Tab 150mg,venlafaxine,2011,80763.0
0403040,ViePax XL_Tab 150mg,venlafaxine,2016,26999.0
0403040,ViePax_Tab 75mg,venlafaxine,2015,303.0
0403040,ViePax_Tab 37.5mg,venlafaxine,2015,198.0
0403040,ViePax_Tab 75mg,venlafaxine,2012,904.0
0403040,ViePax XL_Tab 75mg,venlafaxine,2013,50506.0
0403040,ViePax XL_Tab 75mg,venlafaxine,2010,64391.0
0403040,ViePax XL_Tab 150mg,venlafaxine,2010,64372.0
0403040,ViePax_Tab 75mg,venlafaxine,2011,1609.0
0403040,ViePax XL_Tab 150mg,venlafaxine,2013,48851.0
0403040,ViePax_Tab 37.5mg,venlafaxine,2017,189.0
0403040,ViePax XL_Tab 75mg,venlafaxine,2015,34026.0
0403040,ViePax XL_Tab 150mg,venlafaxine,2009,10453.0
0403040,ViePax_Tab 37.5mg,venlafaxine,2012,440.0
0403040,ViePax XL_Tab 75mg,venlafaxine,2012,71819.0
0403040,ViePax_Tab 37.5mg,venlafaxine,2011,711.0
0403040,ViePax_Tab 37.5mg,venlafaxine,2009,257.0
0403040,ViePax XL_Tab 75mg,venlafaxine,2016,26530.0
0403040,ViePax XL_Tab 75mg,venlafaxine,2017,21916.0
0403040,ViePax XL_Tab 75mg,venlafaxine,2011,81541.0
0403040,ViePax XL_Tab 150mg,venlafaxine,2014,41336.0
0403040,Tifaxin XL_Cap 75mg,venlafaxine,2011,2486.0
0403040,Tifaxin XL_Cap 75mg,venlafaxine,2015,1.0
0403040,Tifaxin XL_Cap 150mg,venlafaxine,2010,2258.0
0403040,Tifaxin XL_Cap 75mg,venlafaxine,2014,5.0
0403040,Tifaxin XL_Cap 150mg,venlafaxine,2014,14.0
0403040,Tifaxin XL_Cap 150mg,venlafaxine,2015,2.0
0403040,Tifaxin XL_Cap 150mg,venlafaxine,2012,272.0
0403040,Tifaxin XL_Cap 75mg,venlafaxine,2012,249.0
0403040,Tifaxin XL_Cap 75mg,venlafaxine,2010,2660.0
0403040,Tifaxin XL_Cap 75mg,venlafaxine,2013,3.0
0403040,Tifaxin XL_Cap 150mg,venlafaxine,2009,285.0
0403040,Tifaxin XL_Cap 150mg,venlafaxine,2013,20.0
0403040,Tifaxin XL_Cap 150mg,venlafaxine,2011,2586.0
0403040,Tifaxin XL_Cap 75mg,venlafaxine,2009,319.0
0403040,Vaxalin XL_Cap 150mg,venlafaxine,2010,102.0
0403040,Vaxalin XL_Cap 150mg,venlafaxine,2011,89.0
0403040,Vaxalin XL_Cap 75mg,venlafaxine,2009,68.0
0403040,Vaxalin XL_Cap 75mg,venlafaxine,2011,78.0
0403040,Vaxalin XL_Cap 150mg,venlafaxine,2012,17.0
0403040,Vaxalin XL_Cap 75mg,venlafaxine,2012,29.0
0403040,Vaxalin XL_Cap 75mg,venlafaxine,2010,131.0
0403040,Venaxx XL_Cap 75mg,venlafaxine,2015,28363.0
0403040,Venaxx XL_Cap 75mg,venlafaxine,2012,13971.0
0403040,Venaxx XL_Cap 75mg,venlafaxine,2009,2716.0
0403040,Venaxx XL_Cap 150mg,venlafaxine,2009,2344.0
0403040,Venaxx XL_Cap 75mg,venlafaxine,2011,15767.0
0403040,Venaxx XL_Cap 150mg,venlafaxine,2014,24458.0
0403040,Venaxx XL_Cap 150mg,venlafaxine,2011,27576.0
0403040,Venaxx XL_Cap 150mg,venlafaxine,2017,21788.0
0403040,Venaxx XL_Cap 150mg,venlafaxine,2012,23605.0
0403040,Venaxx XL_Cap 150mg,venlafaxine,2013,21941.0
0403040,Venaxx XL_Cap 150mg,venlafaxine,2015,33025.0
0403040,Venaxx XL_Cap 75mg,venlafaxine,2016,24838.0
0403040,Venaxx XL_Cap 75mg,venlafaxine,2013,21084.0
0403040,Venaxx XL_Cap 150mg,venlafaxine,2010,24860.0
0403040,Venaxx XL_Cap 75mg,venlafaxine,2010,22202.0
0403040,Venaxx XL_Cap 75mg,venlafaxine,2017,18303.0
